,cell_id,x,y,type,color
2066,181232,22367,6959,2,#fed481
2067,181233,22353,7125,2,#fed481
2068,181234,22357,7597,2,#fed481
2069,181235,22366,8221,5,#86cfa5
2070,181241,22376,5931,2,#fed481
2071,181244,22376,6367,2,#fed481
2072,181246,22370,6780,2,#fed481
2073,181247,22377,7479,2,#fed481
2074,181250,22378,7867,3,#ffffbe
2075,181252,22367,5399,2,#fed481
2076,181253,22373,6023,2,#fed481
2077,181254,22372,7674,3,#ffffbe
2078,181255,22352,7747,2,#fed481
2079,181257,22385,6419,2,#fed481
2080,181258,22359,6614,2,#fed481
2081,181261,22381,7285,2,#fed481
2082,181262,22373,5877,2,#fed481
2083,181263,22367,5348,5,#86cfa5
2084,181264,22377,6461,2,#fed481
2085,181265,22371,6112,2,#fed481
2086,181267,22380,7159,2,#fed481
2087,181268,22376,7816,4,#d6ee9b
2088,181270,22382,7511,2,#fed481
2089,181273,22379,6829,4,#d6ee9b
2090,181274,22384,7084,2,#fed481
2091,181278,22387,6057,2,#fed481
2092,181281,22389,7558,4,#d6ee9b
2093,181283,22387,6165,2,#fed481
2094,181284,22383,7427,0,#dd4a4c
2095,181285,22386,5379,5,#86cfa5
2096,181292,22391,7242,2,#fed481
2097,181293,22391,7634,2,#fed481
2098,181301,22388,6631,2,#fed481
2099,181305,22395,6508,2,#fed481
2100,181306,22383,6931,2,#fed481
2101,181307,22398,7397,2,#fed481
2102,181311,22385,8126,5,#86cfa5
2103,181312,22403,6389,2,#fed481
2104,181314,22388,7137,2,#fed481
2105,181316,22394,8079,5,#86cfa5
2106,181317,22394,5684,5,#86cfa5
2107,181318,22389,5979,2,#fed481
2108,181322,22414,6667,2,#fed481
2109,181323,22392,6015,2,#fed481
2110,181325,22389,7052,2,#fed481
2111,181326,22388,6297,2,#fed481
2112,181328,22396,7339,2,#fed481
2113,181331,22403,5399,2,#fed481
2114,181333,22395,7175,2,#fed481
2115,181335,22402,5420,5,#86cfa5
2116,181337,22401,6834,2,#fed481
2117,181338,22394,6867,2,#fed481
2118,181341,22392,6585,2,#fed481
2119,181342,22400,6702,4,#d6ee9b
2120,181343,22402,7794,2,#fed481
2121,181345,22426,7267,2,#fed481
2122,181347,22409,6268,2,#fed481
2123,181348,22404,6959,2,#fed481
2124,181352,22391,6803,2,#fed481
2125,181353,22405,5638,5,#86cfa5
2126,181354,22399,6085,2,#fed481
2127,181356,22410,6934,4,#d6ee9b
2128,181358,22405,7710,4,#d6ee9b
2129,181359,22406,7665,2,#fed481
2130,181362,22404,5862,2,#fed481
2131,181363,22423,6328,2,#fed481
2132,181364,22398,7740,2,#fed481
2133,181367,22405,5445,5,#86cfa5
2134,181368,22423,6049,2,#fed481
2135,181369,22416,6195,4,#d6ee9b
2136,181370,22411,8059,5,#86cfa5
2137,181371,22414,5476,5,#86cfa5
2138,181380,22406,6759,2,#fed481
2139,181383,22426,6600,4,#d6ee9b
2140,181384,22420,7374,2,#fed481
2141,181386,22420,6879,2,#fed481
2142,181388,22424,7533,2,#fed481
2143,181390,22436,7322,2,#fed481
2144,181391,22422,7987,5,#86cfa5
2145,181392,22420,6505,2,#fed481
2146,181395,22415,7101,2,#fed481
2147,181398,22430,6133,5,#86cfa5
2148,181399,22423,6449,2,#fed481
2149,181402,22428,5997,2,#fed481
2150,181403,22425,7580,2,#fed481
2151,181404,22421,7291,4,#d6ee9b
2152,181405,22422,7421,2,#fed481
2153,181406,22438,7937,5,#86cfa5
2154,181409,22424,5513,5,#86cfa5
2155,181411,22426,7024,3,#ffffbe
2156,181413,22426,6985,2,#fed481
2157,181414,22430,7225,4,#d6ee9b
2158,181415,22437,7960,5,#86cfa5
2159,181417,22425,6913,2,#fed481
2160,181420,22431,6636,2,#fed481
2161,181422,22422,6366,2,#fed481
2162,181424,22437,7510,2,#fed481
2163,181427,22438,6227,2,#fed481
2164,181430,22450,7239,2,#fed481
2165,181432,22424,5896,2,#fed481
2166,181433,22427,7345,2,#fed481
2167,181436,22436,6706,2,#fed481
2168,181437,22418,6732,2,#fed481
2169,181438,22430,6800,2,#fed481
2170,181439,22430,8072,5,#86cfa5
2171,181440,22452,6096,2,#fed481
2172,181443,22436,7673,5,#86cfa5
2173,181444,22444,7835,5,#86cfa5
2174,181448,22439,6266,2,#fed481
2175,181449,22436,7634,4,#d6ee9b
2176,181455,22424,7618,2,#fed481
2177,181457,22446,8033,5,#86cfa5
2178,181460,22432,7201,2,#fed481
2179,181461,22453,6282,4,#d6ee9b
2180,181465,22457,7359,2,#fed481
2181,181468,22455,7550,2,#fed481
2182,181469,22446,5548,5,#86cfa5
2183,181470,22450,5768,5,#86cfa5
2184,181475,22457,6688,2,#fed481
2185,181476,22460,6800,2,#fed481
2186,181477,22449,7094,2,#fed481
2187,181480,22455,5902,2,#fed481
2188,181481,22454,6651,2,#fed481
2189,181483,22458,7881,5,#86cfa5
2190,181489,22461,6742,2,#fed481
2191,181492,22459,5951,5,#86cfa5
2192,181496,22457,5819,5,#86cfa5
2193,181503,22466,7054,2,#fed481
2194,181504,22451,6153,2,#fed481
2195,181507,22464,7212,4,#d6ee9b
2196,181509,22467,6252,2,#fed481
2197,181510,22470,7606,4,#d6ee9b
2198,181513,22464,8009,5,#86cfa5
2199,181515,22468,6984,2,#fed481
2200,181516,22464,5613,5,#86cfa5
2201,181517,22466,6210,2,#fed481
2202,181518,22465,6311,2,#fed481
2203,181520,22474,6873,2,#fed481
2204,181521,22473,7976,5,#86cfa5
2205,181523,22474,7099,2,#fed481
2206,181524,22462,7479,2,#fed481
2207,181525,22477,6469,2,#fed481
2208,181527,22456,6950,2,#fed481
2209,181528,22479,7943,5,#86cfa5
2210,181530,22476,6024,2,#fed481
2211,181537,22480,7516,2,#fed481
2212,181539,22490,7188,2,#fed481
2213,181540,22481,7313,2,#fed481
2214,181544,22485,5717,5,#86cfa5
2215,181551,22488,7725,5,#86cfa5
2216,181553,22486,7229,2,#fed481
2217,181554,22485,6435,2,#fed481
2218,181558,22482,7541,5,#86cfa5
2219,181559,22489,5919,5,#86cfa5
2220,181563,22486,7020,2,#fed481
2221,181564,22494,7050,5,#86cfa5
2222,181565,22488,6362,4,#d6ee9b
2223,181568,22481,7908,5,#86cfa5
2224,181569,22492,6078,2,#fed481
2225,181570,22493,6961,4,#d6ee9b
2226,181571,22496,7159,2,#fed481
2227,181575,22489,7846,5,#86cfa5
2228,181576,22488,5637,5,#86cfa5
2229,181579,22490,7887,5,#86cfa5
2230,181581,22498,5673,5,#86cfa5
2231,181583,22498,6295,2,#fed481
2232,181584,22500,7641,5,#86cfa5
2233,181585,22501,6204,2,#fed481
2234,181589,22491,6704,2,#fed481
2235,181591,22516,6794,2,#fed481
2236,181592,22507,6899,2,#fed481
2237,181593,22507,6986,2,#fed481
2238,181595,22515,6230,2,#fed481
2239,181599,22519,7354,2,#fed481
2240,181601,22503,6852,2,#fed481
2241,181603,22499,7473,2,#fed481
2242,181609,22500,7790,5,#86cfa5
2243,181612,22520,6488,2,#fed481
2244,181614,22527,7134,2,#fed481
2245,181616,22518,6954,2,#fed481
2246,181618,22521,5834,5,#86cfa5
2247,181622,22503,6742,2,#fed481
2248,181623,22516,7759,5,#86cfa5
2249,181626,22523,6054,5,#86cfa5
2250,181627,22520,7630,5,#86cfa5
2251,181632,22521,7552,5,#86cfa5
2252,181634,22529,6512,4,#d6ee9b
2253,181635,22534,6823,2,#fed481
2254,181636,22513,6165,2,#fed481
2255,181639,22535,6215,2,#fed481
2256,181641,22527,7570,5,#86cfa5
2257,181642,22524,7698,5,#86cfa5
2258,181643,22521,7731,5,#86cfa5
2259,181644,22529,6082,5,#86cfa5
2260,181646,22516,5729,5,#86cfa5
2261,181649,22525,7391,2,#fed481
2262,181651,22530,5768,5,#86cfa5
2263,181653,22527,6340,2,#fed481
2264,181656,22534,6376,2,#fed481
2265,181657,22539,6421,4,#d6ee9b
2266,181661,22536,7095,2,#fed481
2267,181665,22530,6604,2,#fed481
2268,181667,22538,6136,5,#86cfa5
2269,181670,22545,6272,2,#fed481
2270,181672,22538,7665,5,#86cfa5
2271,181673,22544,5815,5,#86cfa5
2272,181674,22537,6844,4,#d6ee9b
2273,181682,22542,7249,2,#fed481
2274,181683,22550,6113,5,#86cfa5
2275,181685,22557,6712,4,#d6ee9b
2276,181686,22556,7166,2,#fed481
2277,181688,22548,6449,5,#86cfa5
2278,181689,22552,6751,2,#fed481
2279,181691,22539,7291,2,#fed481
2280,181692,22555,7464,3,#ffffbe
2281,181693,22549,5843,5,#86cfa5
2282,181695,22554,6050,5,#86cfa5
2283,181696,22552,7320,5,#86cfa5
2284,181697,22551,7377,5,#86cfa5
2285,181698,22549,7633,5,#86cfa5
2286,181700,22554,6787,2,#fed481
2287,181701,22561,6598,2,#fed481
2288,181704,22553,7414,4,#d6ee9b
2289,181705,22556,6323,2,#fed481
2290,181706,22561,7537,5,#86cfa5
2291,181707,22552,6247,5,#86cfa5
2292,181710,22559,7037,2,#fed481
2293,181711,22564,7110,2,#fed481
2294,181712,22559,7275,5,#86cfa5
2295,181714,22562,7138,4,#d6ee9b
2296,181715,22570,7490,5,#86cfa5
2297,181716,22568,7349,5,#86cfa5
2298,181718,22567,7202,4,#d6ee9b
2299,181719,22564,5927,5,#86cfa5
2300,181721,22566,6876,2,#fed481
2301,181722,22561,7594,5,#86cfa5
2302,181726,22562,5893,5,#86cfa5
2303,181727,22566,6433,2,#fed481
2304,181730,22566,5956,5,#86cfa5
2305,181731,22560,6491,2,#fed481
2306,181732,22561,6810,2,#fed481
2307,181733,22574,6215,5,#86cfa5
2308,181734,22574,6779,2,#fed481
2309,181735,22563,7067,2,#fed481
2310,181737,22574,7375,5,#86cfa5
2311,181738,22580,6554,2,#fed481
2312,181739,22575,6963,2,#fed481
2313,181740,22581,6303,2,#fed481
2314,181741,22581,6615,2,#fed481
2315,181742,22582,6687,2,#fed481
2316,181744,22581,7551,5,#86cfa5
2317,181745,22577,6030,5,#86cfa5
2318,181748,22574,6006,5,#86cfa5
2319,181749,22584,7040,5,#86cfa5
2320,181750,22583,7248,5,#86cfa5
2321,181752,22583,6996,2,#fed481
2322,181754,22573,6360,2,#fed481
2323,181756,22597,6916,2,#fed481
2324,181757,22581,7506,5,#86cfa5
2325,181759,22582,6065,5,#86cfa5
2326,181762,22582,7189,5,#86cfa5
2327,181765,22588,6126,5,#86cfa5
2328,181766,22586,6378,2,#fed481
2329,181767,22587,6729,2,#fed481
2330,181770,22590,7222,5,#86cfa5
2331,181772,22597,6870,4,#d6ee9b
2332,181774,22595,7110,5,#86cfa5
2333,181776,22598,7263,5,#86cfa5
2334,181779,22605,6541,4,#d6ee9b
2335,181780,22607,6300,5,#86cfa5
2336,181781,22610,6439,5,#86cfa5
2337,181782,22599,6209,5,#86cfa5
2338,181783,22600,7082,5,#86cfa5
2339,181785,22612,6780,5,#86cfa5
2340,181786,22598,6399,2,#fed481
2341,181787,22609,6997,4,#d6ee9b
2342,181788,22602,6971,4,#d6ee9b
2343,181789,22610,6711,5,#86cfa5
2344,181790,22610,6930,5,#86cfa5
2345,181791,22611,6831,4,#d6ee9b
2346,181792,22608,6348,5,#86cfa5
2347,181793,22617,6741,5,#86cfa5
2348,181794,22622,6677,5,#86cfa5
2349,181796,22615,7383,5,#86cfa5
2350,181797,22608,7482,5,#86cfa5
2351,181798,22617,6266,5,#86cfa5
2352,181799,22611,7436,5,#86cfa5
2353,181800,22623,6808,5,#86cfa5
2354,181801,22604,6849,2,#fed481
2355,181802,22618,7171,5,#86cfa5
2356,181805,22624,6878,2,#fed481
2357,181806,22612,7314,5,#86cfa5
2358,181807,22633,7200,5,#86cfa5
2359,181810,22633,6584,5,#86cfa5
2360,181811,22627,7248,5,#86cfa5
2361,181813,22631,6558,2,#fed481
2362,181814,22625,6630,5,#86cfa5
2363,181815,22623,7116,5,#86cfa5
2364,181819,22636,7156,5,#86cfa5
2365,181820,22621,7056,5,#86cfa5
2366,181821,22635,6918,5,#86cfa5
2367,181822,22637,6357,5,#86cfa5
2368,181823,22642,7010,5,#86cfa5
2369,181824,22642,6720,5,#86cfa5
2370,181825,22644,6762,5,#86cfa5
2371,181826,22644,6410,5,#86cfa5
2372,181827,22642,6524,5,#86cfa5
2373,181828,22646,6799,5,#86cfa5
2374,181829,22650,6621,5,#86cfa5
2375,181830,22652,6545,5,#86cfa5
2376,181831,22654,6441,5,#86cfa5
2377,181832,22648,6663,5,#86cfa5
2378,181833,22656,6468,5,#86cfa5
2379,181834,22654,6688,5,#86cfa5
2380,181835,22653,6584,5,#86cfa5
2381,181837,22661,6933,5,#86cfa5
2382,181838,22652,6957,5,#86cfa5
2383,181839,22663,6495,5,#86cfa5
2384,181840,22663,6831,5,#86cfa5
2385,181841,22654,6877,5,#86cfa5
