,cell_id,x,y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2519,179415,21896,6242,10.517081,5.210667,3.007938,1.6341735,5.0264955,2.6402586,5.42152,1.8425494,3.7335236,2.773597,7.0471487,5.5328717,4.738024,3.2730913,6.0196857,6.395338,5.534816,5.976611,4.694887,5.6620603
2520,179416,21910,8141,10.671051,5.0469103,2.1622784,2.0597343,4.7917347,2.668033,4.8430185,2.5666797,3.8295853,2.9606237,6.834068,5.1103983,5.323185,3.702764,6.269278,6.2263713,5.7058053,6.381824,4.0431247,5.6349154
2521,179417,21890,8668,10.373392,5.134115,1.6903249,1.863619,4.635701,2.1008086,4.4492292,2.7580044,4.4679437,1.6834491,7.095592,5.240316,5.1825633,3.382904,5.5398855,6.238924,6.6063986,4.8585773,4.303054,5.5067487
2522,179419,21899,5039,10.438697,4.28199,1.5003899,1.9835603,5.355638,2.4337347,4.8159075,2.5281866,4.540267,2.227549,7.115052,5.9449506,5.449029,3.3164666,5.867201,5.7303667,5.6046767,6.258817,4.666115,5.5093217
2523,179420,21893,6214,10.737967,5.0627165,2.0543234,1.9442651,4.9416285,2.5214522,5.1925106,2.397684,3.4074476,2.7752483,6.8458557,5.718387,4.975686,3.296376,5.7420363,6.4884853,6.1234426,6.0861607,4.5575733,5.5309687
2524,179421,21895,8310,11.072804,5.262212,2.1727908,1.9122833,5.2220006,2.628176,5.1757183,2.7668214,3.8118734,1.8774832,6.695485,6.1200585,5.477584,3.3091173,4.8731437,6.5518804,6.0291066,6.0959687,4.906013,6.3303065
2525,179422,21897,5586,10.321592,4.781082,1.9313462,2.0377963,4.853037,2.5720007,5.7518616,2.4268813,4.2152205,2.0187945,6.9881268,5.8534675,5.5421195,3.4149733,5.826149,6.3425345,5.960216,5.618273,4.549034,5.5401254
2526,179423,21897,5834,10.92306,4.73071,2.157486,1.8162265,5.353608,3.002475,5.320556,2.9529114,3.6084468,2.4543855,6.73645,6.2506266,5.390956,3.360057,4.8360085,6.791701,6.712848,5.773806,4.82139,5.190757
2527,179424,21897,6064,10.756938,4.887759,1.8729367,1.8943467,5.3621373,2.7833343,4.9810348,2.4185936,3.9329665,1.8457083,6.917513,5.739631,5.8081346,3.4390495,6.555936,6.5101094,5.612053,5.978166,4.769775,6.4668775
2528,179425,21911,6444,10.990068,4.7978344,1.8113519,1.9708668,4.4939523,2.528757,5.1274147,2.3712852,4.501976,2.6464417,7.014916,5.961273,4.8940516,3.1211326,5.6215744,6.258036,5.6553288,5.9186087,4.5162325,5.223251
2529,179426,21897,5530,10.423705,4.2446136,2.0826535,1.7450348,5.628023,2.184179,5.2412214,2.2916543,4.2626343,2.7329388,6.3896537,5.404599,5.581011,3.676385,5.335848,6.1790614,6.2169304,6.1011953,4.289507,5.8250666
2530,179427,21901,5504,10.628753,4.488539,2.154483,2.3957925,5.20807,2.5696898,5.0091,2.3558009,4.363412,2.645523,6.191938,5.6380787,5.485932,4.10477,5.50952,6.2465353,6.4989996,5.4831743,3.898633,5.9898996
2531,179428,21901,5394,10.487565,4.456588,2.0792832,1.8764012,5.1852446,2.814456,5.331188,2.7169378,3.9983454,2.64109,7.270956,5.6562805,4.9395,3.25069,5.2661123,6.354829,5.6988864,6.018663,4.4077563,5.208755
2532,179429,21900,5053,10.563222,4.2491245,1.9768497,2.041534,5.116425,2.3563914,4.498317,2.5201604,3.6195495,2.3365533,7.364966,5.4192233,5.199918,3.489275,5.6931653,6.0173526,6.1854415,6.1452246,4.208054,5.266143
2533,179430,21907,5282,10.376919,4.325295,2.040635,1.7266334,5.537976,2.3305597,5.3972487,2.351031,4.3515406,2.8815694,6.6205206,5.562482,5.391591,3.725585,5.1944385,6.040589,6.0984883,6.0478106,4.381874,5.385809
2534,179431,21903,7213,11.049992,4.7900662,2.2244592,1.5788031,3.9037688,2.7392716,4.3682194,2.477401,3.5909894,2.2973113,7.8616314,4.942352,4.932284,2.9610763,6.6892796,7.121041,5.160113,6.1337023,4.81232,5.665664
2535,179432,21902,8605,10.75677,4.1171284,1.9403878,1.860184,5.213666,2.6121082,5.304363,2.2751467,4.754104,2.4342017,6.8351254,6.0016427,5.0125995,3.5188463,5.149961,5.783179,5.6055183,5.8486533,4.54173,5.6629953
2536,179434,21903,5436,10.215316,5.249872,2.3638802,1.7569765,5.570916,2.0481403,5.3865695,2.2540839,3.864724,2.4565313,7.0483065,5.690509,5.3756676,3.439179,5.6176205,6.376482,6.3884735,5.8778186,4.3341055,5.21421
2537,179435,21883,5464,10.490087,4.812762,2.3861723,2.2705717,4.7741365,2.9591885,4.506843,2.80438,4.4882965,2.7176058,7.360764,5.8609295,5.6714935,3.1040044,6.1612635,6.4870434,5.303604,5.4094114,5.248192,6.484145
2538,179436,21908,8916,10.830406,4.9546647,2.3971837,1.9664999,4.140385,2.891112,4.4522905,2.5219517,3.5221784,2.3040316,7.6924763,4.9486704,4.8614893,3.1593711,6.518879,7.1936173,5.3240433,6.1129036,4.7794065,5.7331495
2539,179437,21905,5001,10.70364,4.6904526,2.1195338,2.169385,4.3324156,2.408453,4.287222,2.359839,4.0495977,2.7973075,7.301538,5.123102,5.1139755,3.700122,6.1522408,6.5766463,5.6683273,6.4434342,4.6767893,4.9389644
2540,179438,21903,5203,10.754611,4.7247133,2.0256178,1.7880837,5.0767226,2.2827182,4.5696445,2.320332,3.4664361,2.234271,7.7503,5.2411113,5.3840275,3.28974,6.256897,6.650818,6.151038,5.5252633,4.4904785,5.741997
2541,179439,21903,5379,10.739628,5.2321835,3.0138695,1.5683268,4.750269,2.6578462,5.4370894,1.9832854,3.7786832,2.8768215,7.2113943,5.5349245,4.7589135,3.1926723,6.1045084,6.785782,5.5229106,6.2550383,4.3146296,5.14232
2542,179440,21911,6495,10.64428,5.1728334,1.9504082,2.4073055,4.572167,2.7284663,4.1713314,2.5775247,4.1428504,2.519907,7.332869,5.569956,5.095406,3.1793506,6.316355,6.3176985,5.4426403,5.497543,5.4142733,6.443412
2543,179441,21903,8950,10.801986,4.2041507,2.0793202,1.9044684,5.613427,2.8375294,5.103591,2.5359375,3.827593,1.691405,6.9906845,5.9707084,5.696808,3.4033072,6.004497,6.8999157,5.9801807,5.9050155,5.0358768,6.149053
2544,179442,21913,8339,10.632397,4.56428,1.9077827,1.8724829,5.0785213,2.8522918,5.1694164,2.7163749,4.0838666,2.5964909,7.2376423,5.612525,4.821546,3.1938567,5.3027596,6.2642365,5.6928725,6.056736,4.383162,5.250472
2545,179443,21906,5719,10.634155,4.964754,2.3779278,1.8218069,5.0806456,2.6258187,5.480179,2.1437662,4.283065,2.579055,6.680306,5.5855117,5.3609633,3.4380412,6.0704584,6.476056,5.696877,6.2484527,4.205846,5.503852
2546,179444,21907,5794,10.157345,4.756691,2.5556815,1.7358314,5.461225,2.327685,4.977707,2.3275473,4.218587,2.3330104,7.193111,5.46521,5.650273,3.599801,5.9101014,6.2457066,6.1201916,5.656779,4.117652,5.558845
2547,179445,21907,7279,10.492174,4.9600186,2.332548,2.3222883,5.0042253,2.4860418,4.2936625,2.5511236,3.8344512,2.4999495,7.341484,5.6112757,5.3210025,3.4916701,5.9382663,6.555408,5.4047585,5.753509,5.538824,6.3836145
2548,179446,21903,7621,10.645679,4.5988436,2.154928,2.0754013,4.9250355,2.3458579,4.703272,2.4644477,4.0068364,2.3171976,6.826666,5.4729795,5.6868176,3.6573875,6.0646152,6.324783,6.440369,5.490605,4.0983677,6.1599145
2549,179447,21906,4982,11.101234,4.908886,1.1479805,1.6362619,5.121914,2.9079952,4.600857,2.7181787,4.020422,1.8238394,7.348423,5.9927692,5.446894,2.8471844,6.3014755,6.2008424,5.80781,5.790269,4.3583493,6.075077
2550,179448,21908,5331,10.293292,4.19706,2.2546504,2.0777342,5.0209613,2.924979,4.9692492,2.8748395,4.651524,2.639139,7.546045,6.043163,5.8957834,3.1358042,5.8612566,6.253899,5.2276278,5.5773396,5.089803,5.8571014
2551,179449,21909,5602,10.661572,4.6576467,1.9832045,1.8212291,4.9062924,2.5245903,5.362596,2.499863,4.666987,2.3630395,6.7623453,5.778918,5.522949,3.220262,5.5816092,6.50191,5.6449304,5.8195395,4.228214,5.520795
2552,179450,21887,5761,10.592509,4.422879,2.2017217,2.260895,5.3422165,2.6790967,5.188272,2.3402312,4.142396,2.9033446,6.317795,5.8832836,5.4798098,3.9418523,5.6382356,6.4211392,6.6721745,5.397994,4.193543,5.5147495
2553,179451,21911,6149,10.348761,4.383808,1.7804885,2.3222022,4.9005423,2.5659986,4.5870385,2.46804,4.275137,2.166009,7.0347877,6.0235615,4.8254714,3.277989,5.647754,6.138573,5.955328,5.9341288,5.202715,5.436985
2554,179452,21904,8722,10.616053,4.5103226,2.2399724,2.0699744,5.0419097,2.3326185,4.9123287,2.392749,4.017028,2.7743695,6.5051684,5.773249,5.563089,3.5149632,5.979679,6.3378873,6.704575,5.7022114,4.037236,5.6894445
2555,179454,21897,5022,10.566414,4.174423,2.1860676,1.6352382,5.401947,2.5451117,4.7782884,2.432169,4.2751007,2.7376056,7.104918,5.3633966,5.691562,3.369217,6.222334,6.1687517,5.96126,5.774168,3.9379158,5.7455297
2556,179455,21912,6466,10.743933,4.088691,1.8940227,1.9456861,5.1644416,2.763177,5.1103663,2.6241884,3.924517,2.5711243,7.1750364,5.976145,4.9277716,3.018719,5.3497987,6.48641,5.872445,5.8307405,4.621046,5.3981514
2557,179456,21912,8295,10.580391,4.810507,1.8985192,1.9268972,4.502995,1.9939592,4.424545,2.6293764,3.9245026,2.7127147,6.1222706,5.1569915,5.554473,3.240162,5.9552894,6.5269427,6.534861,5.711767,4.1673627,6.0959697
2558,179457,21905,5244,10.751322,4.1838155,1.9295864,1.933823,5.265447,2.796197,5.2429037,2.7000144,3.7947752,2.686204,7.09735,6.1039386,4.9840508,3.1139665,5.1875277,6.57513,6.069602,5.9030747,4.684318,5.158545
2559,179458,21907,5975,10.9284115,4.506835,2.627078,1.9362944,4.7431006,3.1739128,5.0551677,2.3391159,4.201101,2.6325746,7.1037045,5.867271,5.5510616,3.5247827,6.330762,6.3042088,5.7396836,5.507887,4.083622,6.2397614
2560,179459,21911,5990,10.883913,4.5484414,1.7810284,1.8431549,5.038989,2.880534,4.7085104,2.6817682,4.3428826,1.8294871,7.355334,5.6871834,5.582858,2.9119642,6.1351714,6.764122,5.5754347,5.569267,4.9114385,6.333792
2561,179460,21911,8108,10.48783,4.04487,1.9264257,2.26368,4.9755235,2.677825,4.7032657,2.5201325,3.61862,1.873324,7.207822,5.804345,5.2241387,3.356472,6.0731506,6.627725,6.1245637,6.0517745,5.466903,5.8484783
2562,179461,21908,8977,10.713972,4.863075,2.235924,1.8414586,4.629293,2.2495701,4.7247944,2.2359324,3.6777494,2.3987746,7.2482123,5.0423884,5.563934,3.5928102,6.4995885,6.980973,6.091036,5.93071,4.4013934,5.8088126
2563,179462,21902,5351,10.719147,4.4973726,2.5225694,2.0286982,5.248822,3.1792488,5.0138016,2.4404094,4.2056084,2.4378614,7.1780944,5.823476,5.6724124,3.5833035,6.0522366,6.105919,5.761634,5.4840097,4.173482,6.230051
2564,179463,21910,6562,10.706697,4.6968627,2.2478466,1.9118495,4.4431686,2.620393,4.4114394,2.428751,3.6735208,2.5105093,7.69139,4.9692664,5.067417,3.3685403,6.480002,6.7919106,5.3515587,6.1575356,4.804749,5.583101
2565,179464,21911,5863,10.779417,3.9862769,1.6136111,2.1241102,4.8362865,2.6985996,5.051522,2.4038048,4.4788404,2.5051908,7.0397763,6.037452,5.035507,3.3346899,5.7975416,5.706324,5.9014244,5.6215124,4.536915,5.5038114
2566,179465,21910,8684,10.579246,4.739214,1.9849958,2.0036907,5.4202485,2.749396,5.333997,2.7148116,3.813972,2.768118,6.8376136,5.713138,5.2798886,3.5295312,5.4366555,6.279064,6.093934,6.106712,4.34659,5.4338913
2567,179466,21914,5926,10.748243,4.650189,2.3992465,2.468358,5.391796,3.2986438,4.8431554,2.460029,4.3577685,2.575944,6.9089046,5.8950143,5.455052,3.7192245,6.021325,6.09668,6.1446133,5.279151,4.182555,5.9390593
2568,179467,21914,6055,10.23248,3.8322523,1.8799003,1.8648088,5.436837,2.6266208,5.0881624,2.1341429,3.6065903,1.9288387,7.0584025,6.0780816,4.988245,3.3385303,6.3909636,5.9942107,5.8693767,6.108004,5.224468,5.8302345
2569,179468,21905,8386,10.438077,4.450056,2.221498,1.8199412,5.1999006,2.376614,4.9260964,2.0695446,4.012862,2.629919,6.9440517,5.390411,5.1148653,3.4627037,5.718445,6.1830153,5.428158,5.953165,5.215282,6.326571
2570,179469,21905,5890,10.564941,4.5688267,2.0201092,1.7596048,5.3422694,2.3949423,5.5235424,2.2578943,4.649499,2.4312277,6.404558,5.6073513,5.5220833,3.5080342,5.615494,6.283181,5.8451285,6.1777053,4.1297297,5.5724506
2571,179470,21907,8511,10.652619,5.280631,1.8898109,1.8923898,4.5432773,2.740838,4.9493985,2.590246,4.8668003,2.3545096,6.946142,5.7257442,5.329521,3.0550723,5.8303432,6.4239235,5.677256,5.367623,4.788116,5.707686
2572,179471,21914,8264,10.920724,4.682858,1.6386226,1.5013517,4.583001,2.9142969,4.9872804,2.399636,3.8711092,1.9721763,7.7298145,5.5246215,4.7574735,2.5446172,6.093827,6.253292,5.4900403,5.6395144,4.8351593,6.046275
2573,179472,21913,5647,10.984521,5.260582,2.2005465,1.9961034,4.5968513,2.6569376,4.7242446,2.5675185,3.5552802,2.3637965,7.1428757,5.6086454,4.8011637,3.053239,5.7644405,6.9243493,5.6903005,6.403862,5.0245953,5.799288
2574,179473,21916,5691,10.760754,4.6800113,1.6599833,1.7543736,5.1233425,2.4692833,5.1139784,2.4148366,4.9978137,2.3758585,6.852746,6.0647697,5.356589,3.3479018,5.30998,5.8926206,5.4533567,5.9334626,5.0491714,5.669165
2575,179474,21914,6226,10.609202,5.098761,2.0142252,2.456423,4.619625,2.8605328,4.21443,2.552353,4.1296864,2.5162358,7.284849,5.687372,5.104638,3.282237,6.3887186,6.2961354,5.500765,5.33199,5.4231305,6.3882785
2576,179475,21925,6532,10.754034,4.5736856,2.0665896,1.9381266,4.631837,3.0406044,4.578451,2.633171,4.551144,2.6005185,7.456641,5.7298245,5.245491,3.0115278,5.9776487,6.380983,5.0995746,5.606913,5.3236904,6.116776
2577,179477,21897,5153,10.40637,4.8207912,2.7509873,1.7592732,5.557736,2.6190512,4.888437,2.3719604,3.733427,1.9441206,7.52438,5.6820846,5.472009,3.6058645,6.0161138,6.434089,5.7797728,6.061242,4.3217998,5.9090786
2578,179478,21922,5528,10.744241,4.7552805,1.8795534,1.8904601,4.7619486,2.1751623,5.0899444,2.1955411,4.447828,2.9788258,6.8738294,5.7854843,5.044386,3.3880007,5.713993,6.052189,5.688472,6.208372,4.3818145,5.1140847
2579,179479,21911,5630,10.439597,4.589223,2.663441,1.8563871,5.2891135,2.7720497,5.300409,2.3794963,4.1018095,2.960813,6.6163564,6.026939,4.936713,3.630203,5.296011,5.638275,6.100843,5.646144,4.502682,5.176753
2580,179481,21925,5082,10.1427555,4.6461453,2.3005774,1.9767383,5.833952,2.4715958,5.28829,2.3750308,3.7624023,3.0558107,6.679889,5.935396,5.3068857,3.5044732,5.6364946,5.956733,6.442193,5.5372043,4.465506,5.148543
2581,179482,21918,5128,10.879968,4.680216,1.710737,1.9785438,4.630791,2.3322027,5.065677,2.3057458,4.5381846,2.8421261,6.9862194,5.9554615,4.926607,3.2831285,5.713563,6.0335445,5.7089405,6.2400384,4.5425515,4.9558444
2582,179483,21913,9065,10.959606,4.9692574,2.4399269,1.8309646,4.0817285,2.7293458,4.4929857,2.3885884,3.409799,2.4993603,7.775466,5.0033603,4.8603463,3.1588154,6.6739483,7.256586,5.1500764,6.155271,4.7879,5.7215805
2583,179484,21917,5064,10.7357025,4.2517486,2.1686056,1.6360204,5.2106,2.6556795,4.5759854,2.4876633,4.101749,2.6213055,7.268096,5.2811,5.670394,3.24878,6.5244694,6.4517803,5.7434855,5.912363,4.126095,5.9706025
2584,179485,21944,6215,10.829184,4.837225,1.6387851,1.8572162,5.3265896,2.8024676,4.689895,2.5196958,3.939039,1.6770574,7.1645155,5.664166,5.725072,3.2603686,6.5846124,6.4560947,5.598334,6.038673,4.7361865,6.4592447
2585,179486,21920,8450,10.899608,5.1396174,2.0901172,2.310103,4.8628416,2.9499743,4.4493594,2.4844446,3.9345753,2.0209954,6.95921,5.4338965,4.8385534,3.311834,6.0026193,6.5283117,5.8991313,5.745291,4.6306458,6.275034
2586,179487,21920,8237,10.721171,4.0940022,2.0571425,1.9854934,4.5628915,2.7705424,4.8570914,2.3226995,3.2447305,2.3582764,7.5809183,5.755402,5.107246,3.3240724,6.693566,6.6969485,5.519903,5.810699,5.1998467,5.6152916
2587,179488,21920,8369,10.947804,5.0639853,2.414865,2.222653,4.7184615,2.4532132,4.218812,2.5055957,3.8010664,2.125907,7.491642,5.1778297,5.060529,3.333413,6.0605283,7.1198173,5.488909,5.9373946,5.29353,6.391932
2588,179489,21918,8754,10.485475,4.3290477,2.3513966,1.8087729,4.9251943,2.5315952,4.9315166,1.998597,3.6383762,2.452156,7.2860203,5.334299,4.9678082,3.4091125,6.202252,6.40468,5.5041194,5.977349,5.3158345,6.096376
2589,179491,21915,5481,11.062874,4.8312645,2.0450792,2.275986,4.6572747,2.9536266,4.506447,2.5672176,3.4402833,2.3289568,6.8220186,5.5803847,4.6310124,3.405164,5.8161707,6.8473015,5.9685082,5.989165,4.4435854,5.745735
2590,179492,21915,6182,10.814757,4.7598724,2.0949764,2.2522485,5.0290365,3.028989,4.4832954,2.337726,4.1333723,2.6393676,6.826571,5.5445914,5.2748923,3.8072593,6.3222523,5.755856,5.962056,5.281603,4.664516,6.210642
2591,179493,21931,5456,10.630935,4.4952745,2.2082615,2.3782377,5.2555866,2.6513436,5.0336866,2.3797967,4.1038733,2.6824572,6.251179,5.7377253,5.4378004,3.9451103,5.521651,6.5191584,6.6212482,5.435693,4.109488,5.7671824
2592,179494,21920,5845,10.671729,3.990966,1.7164468,2.0688083,5.006663,2.6276002,5.2121468,2.3485968,4.447698,2.446424,6.9918256,6.0717216,5.0641637,3.4201145,5.6430116,5.6878514,5.909199,5.710223,4.551299,5.4858956
2593,179495,21937,8578,10.754638,3.98855,1.8923533,2.0443995,4.5488734,2.743101,4.946695,2.3000572,3.4265473,2.3629084,7.5068655,5.873376,5.058457,3.3471599,6.6321015,6.4327054,5.5746627,5.8235507,5.0876193,5.483982
2594,179496,21911,5554,10.477434,4.333906,2.1009028,2.0424204,4.934119,2.164555,4.75096,2.0391345,3.9571466,2.945203,6.660899,5.082795,4.901133,3.7887104,5.6633162,6.395761,5.7430835,6.210555,4.7766395,6.027033
2595,179497,21927,5828,10.569856,5.217293,2.8936067,1.6536598,5.01804,2.6026962,5.4677978,1.9206903,3.913822,2.772723,6.9429617,5.57359,4.861212,3.3110368,5.941379,6.4134727,5.601818,6.046135,4.4904594,5.545624
2596,179498,21902,6271,10.426943,4.903238,2.3636372,2.357239,5.014567,2.4310246,4.113465,2.5842626,3.8782709,2.426246,7.4178724,5.476484,5.26911,3.5058227,5.93911,6.56366,5.3896766,5.810154,5.619727,6.489977
2597,179499,21919,6305,10.763542,5.8098664,2.1445317,2.020541,5.2044635,2.6954856,4.9242587,2.656815,4.5452704,1.9202042,6.5587583,5.8574038,5.9379063,3.2441726,5.5692463,6.58713,5.62443,6.1140056,4.8062396,6.370202
2598,179500,21915,8794,10.483664,4.701133,2.2205808,1.7519376,5.471116,2.4835846,4.866805,2.307387,4.140381,2.8805027,6.925926,5.7711244,5.451965,3.48209,5.5410376,5.7681136,5.5638247,5.6014194,5.192484,6.074068
2599,179501,21918,8839,10.484475,4.907703,2.854466,1.7428601,5.5571046,2.7220473,4.8694944,2.3960936,3.5671182,1.801806,7.5564013,5.760872,5.3881593,3.5999386,6.0379295,6.4751263,5.6292214,6.2512755,4.3924236,6.0436225
2600,179502,21909,5947,10.071484,4.906798,2.574743,1.6502253,5.365082,2.2666743,5.0473866,2.2836142,4.355726,2.3942547,7.1876006,5.3217354,5.6794443,3.5963044,5.877625,6.234785,6.0752783,5.519825,4.128247,5.4450626
2601,179503,21917,6397,10.318922,4.3306346,2.2343473,1.8746239,5.254083,2.2798884,4.8327656,1.9937094,3.967921,2.774117,6.8740544,5.124704,5.0802326,3.5357604,5.7971597,6.266003,5.4278464,6.034979,5.1524653,6.381292
2602,179505,21923,8526,10.53169,4.910438,2.3285851,2.295229,5.0213747,2.522508,4.407762,2.535738,3.8153765,2.5510087,7.3104157,5.706416,5.301965,3.4815812,5.8689914,6.552357,5.4624357,5.690009,5.462591,6.2798724
2603,179506,21933,5249,10.587663,4.637622,2.1687207,2.0367937,4.8791003,2.2761693,5.266103,2.1702747,4.3430767,3.1833491,6.562507,5.8060894,5.3834324,3.9607694,5.792335,5.9844584,6.0577507,5.850903,3.9259784,5.3741345
2604,179507,21928,5743,10.673982,4.441197,2.5108552,1.9679326,5.7553086,2.7841516,5.0235167,2.4040368,4.2409353,2.0877025,7.0035286,5.8730927,5.6004057,3.86748,5.388856,5.931697,5.9690886,5.719983,4.1506186,6.266747
2605,179508,21910,6347,10.553075,4.9508095,2.1449292,2.4645748,4.620491,2.7810185,4.0406857,2.673739,4.275214,2.7222366,7.4278984,5.5097275,5.246979,3.2561133,6.3488436,6.3614,5.334476,5.613612,5.2653823,6.3694544
2606,179509,21921,8550,10.941413,4.7097783,2.340685,2.104646,4.2217374,2.904199,4.2076087,2.6888158,3.4755156,2.0268106,7.3623366,5.166471,4.7477617,3.3458397,5.8826427,6.9757504,5.58993,6.0935435,4.687391,5.6583586
2607,179510,21930,5963,11.098234,4.8036904,2.1598198,2.2189982,4.5601788,2.9562871,4.5132427,2.5361643,3.4231365,2.2466052,6.928858,5.5670967,4.6423016,3.3860192,5.827539,6.9510155,5.8445306,5.9472833,4.6177077,5.810869
2608,179511,21932,6433,10.508133,4.551149,2.3028448,2.0493038,4.1593227,2.9983563,4.499976,2.8165703,4.6916165,2.860689,7.5866313,5.671828,5.400136,3.2656348,6.253225,6.54304,5.45278,5.318496,5.13866,5.6465087
2609,179512,21925,6735,10.925956,4.667866,2.2812924,2.176089,4.4941835,2.8491733,4.661662,2.2549615,3.9499462,2.74228,6.909466,5.49242,5.443686,3.7918243,6.623164,6.4078145,6.070703,5.608729,4.2776327,6.064137
2610,179513,21923,5002,10.952866,4.839714,1.3157661,1.7443744,5.228771,2.8716063,4.3685064,2.6671207,3.9683006,1.8048332,7.5405116,5.705327,5.510029,3.0036967,6.5331626,6.1158686,5.598358,5.920818,4.397268,6.1837626
2611,179514,21923,5024,10.886496,4.6581583,2.2824233,2.1969469,4.600031,2.877394,4.715307,2.2829347,3.9792805,2.761346,6.8238645,5.5766563,5.5178065,3.8355916,6.5288363,6.4076185,6.1301084,5.5420246,4.311432,6.0761847
2612,179515,21927,5301,10.33935,4.350317,2.2772188,1.8453584,5.278126,2.2598944,4.8383183,1.9711632,3.9298246,2.743226,6.8657703,5.1263537,5.068393,3.534837,5.777771,6.257523,5.4244146,6.0552835,5.118755,6.4050922
2613,179516,21926,8604,10.705892,4.7031903,2.638798,1.9874743,5.5391316,2.6732376,5.0685287,2.3989697,4.0032773,1.7048876,6.8405256,5.832804,5.5350604,3.844606,5.618612,6.2251606,6.0862617,5.877901,4.3903756,6.5133204
2614,179518,21926,6577,10.4746275,4.680253,2.5498276,2.1654093,4.787196,3.0342185,4.746314,2.8585093,4.6073365,2.7490582,7.342381,6.0091205,5.92734,3.1033773,6.1379657,6.6310453,5.306066,5.3726654,5.1553125,6.3541794
2615,179519,21921,6086,10.988568,4.4362864,1.41495,1.6982698,4.741984,2.9153075,4.9313874,2.5793855,4.0722384,1.9701288,7.4885764,5.7092457,4.7982574,2.631005,5.815731,6.178544,5.7454596,5.508196,4.635623,5.8782606
2616,179520,21914,8660,10.322485,4.6196117,2.2378802,2.1049752,5.6356735,2.6162388,5.225097,2.4036458,3.843534,3.2389357,6.4904265,6.0861297,5.3282714,3.6480978,5.7031784,6.052316,6.488251,5.515584,4.4932494,5.2003665
2617,179521,21927,5208,10.359993,4.1507993,1.8726963,1.9135089,5.4623055,2.7408068,4.6206765,2.4768667,3.9351513,2.5639856,7.4510827,5.374956,5.482486,3.4354324,6.2668376,5.723048,5.6951723,5.837108,4.2701507,5.6460695
2618,179522,21927,6717,10.872813,4.7537255,1.5190612,2.0091891,4.7499943,2.6697865,4.8876743,2.6081457,3.9496715,2.3775206,6.86483,5.925417,5.0855446,3.3105707,5.782757,6.300942,6.2793036,5.8629203,4.7597485,5.533892
2619,179523,21930,8698,10.340182,4.157801,1.8566601,2.2574673,5.2240024,2.395458,4.7311926,2.4595146,4.176872,2.1464622,7.001587,5.754835,4.90509,3.3490167,5.372419,6.0087657,5.768893,6.104644,4.880392,5.78466
2620,179524,21930,8877,10.835516,4.726489,2.427661,1.8266968,4.5083666,2.7069502,4.523048,2.3970435,3.5576508,2.2986925,7.7538753,5.101633,5.1882825,3.189788,6.600637,7.325866,5.4056215,6.0865717,5.0898623,5.830099
2621,179525,21937,5587,10.421524,4.2064548,1.7763263,2.296746,5.181515,2.7629943,5.2810426,2.498832,3.9291873,2.288071,6.8587017,6.3939857,5.264253,3.4087727,5.898758,6.3339877,6.4007645,5.9284496,5.132577,5.3380027
2622,179526,21935,6278,10.86254,3.8694282,1.9869555,2.2770967,4.486738,2.779322,4.937418,2.312976,3.540407,2.2823055,7.298033,6.1903777,4.624496,3.3788712,5.845784,6.675803,5.802696,5.789594,5.205432,5.5662746
2623,179527,21939,8422,10.224288,5.2765927,2.4596863,1.7482133,5.487022,2.0936844,5.3492446,2.2246568,3.868697,2.4748504,7.095957,5.621221,5.3653035,3.4457645,5.7063813,6.428651,6.324482,5.869672,4.2857294,5.209858
2624,179528,21924,5391,10.60817,4.9802423,1.8978527,1.743074,4.3525825,2.809121,5.3292127,2.3671598,4.466459,2.0008225,7.315282,5.5601187,5.2125206,3.1396105,6.074365,6.2983146,5.4228635,5.5543804,4.7525716,5.8610444
2625,179529,21930,5513,10.867128,4.3643904,2.1773515,2.2930434,4.3807564,2.8878794,4.129712,2.8034081,3.6310709,1.8133866,7.144366,5.5538883,4.8711004,3.4774995,5.5976324,6.826979,5.866763,6.103862,4.9161434,5.569295
2626,179530,21937,6604,10.593997,4.403689,2.0881343,1.9247979,4.858691,2.2511358,4.7804914,2.4657092,4.1874075,2.2572746,6.7781773,5.4704986,5.730642,3.4504323,6.1905866,6.2270265,6.588745,5.512475,3.827953,6.132137
2627,179531,21933,6627,10.514607,4.786286,2.4002416,1.8306739,4.7167444,2.7674356,5.0209517,2.0875576,3.7414982,2.4943013,6.922019,5.1226196,4.5767946,3.2506907,5.946052,6.4166846,5.5636334,6.205467,4.51398,6.040006
2628,179532,21930,8933,10.857335,5.2416306,1.8810011,1.6706396,5.1890492,3.133011,4.953184,3.04363,3.4057853,2.5906258,7.060013,6.022096,4.9198575,2.900079,5.2560906,6.7968736,6.1697326,6.1323967,4.562897,5.178378
2629,179533,21935,5048,10.202111,5.208299,2.3320656,1.7755108,5.564352,2.0740817,5.395554,2.2496846,3.8887353,2.4603815,7.0391803,5.6766276,5.365272,3.45657,5.633549,6.3203254,6.387491,5.846464,4.3066034,5.2188787
2630,179534,21931,5892,10.646574,4.6256585,2.0867016,2.2636123,5.1396856,2.550355,5.0716877,2.4021993,4.349653,2.7172463,6.121096,5.741811,5.4944496,3.9161668,5.4901204,6.3128686,6.5270057,5.415246,4.05181,5.7359385
